id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,in_reply_to_screen_name,in_reply_to_status_id,user_mention,hashtags,query,url,media,lat,lng
449230643810271233,https://twitter.com/myrmoteras/status/449230643810271233,2014-03-27 17:05:06+00:00,RT @SandriCollins: The videos and slides are already linked from the programme - inc the Policy Panel slides #RDAPlenary http://t.co/vDQZ2r…,en,12,myrmoteras,,,SandriCollins,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjufBi5IUAApPBW.jpg,,
449230743219499008,https://twitter.com/EGIPolicy/status/449230743219499008,2014-03-27 17:05:30+00:00,Early bird reg' for the European Grid Community Forum #EGICF14 in Helsinki ends next Monday- register at http://t.co/PY2vSBtprI #RDAPlenary,en,4,EGIPolicy,,,,#rdaplenary,#rdaplenary,http://go.egi.eu/CF2014,,,
449231863543267328,https://twitter.com/vtenhunen/status/449231863543267328,2014-03-27 17:09:57+00:00,RT @EGIPolicy: Early bird reg' for the European Grid Community Forum #EGICF14 in Helsinki ends next Monday- register at http://t.co/PY2vSBt…,en,4,vtenhunen,,,EGIPolicy,#rdaplenary,#rdaplenary,http://go.egi.eu/CF2014,,,
449231995366043648,https://twitter.com/EGIUsers/status/449231995366043648,2014-03-27 17:10:28+00:00,Early bird reg' for the European Grid Community Forum #EGICF14 in Helsinki ends next Monday- register at http://t.co/VnIsfAKsnF #RDAPlenary,en,0,EGIUsers,,,,#rdaplenary,#rdaplenary,http://go.egi.eu/CF2014,,,
449232482227851264,https://twitter.com/OGFStandards/status/449232482227851264,2014-03-27 17:12:24+00:00,RT @EGIPolicy: Early bird reg' for the European Grid Community Forum #EGICF14 in Helsinki ends next Monday- register at http://t.co/PY2vSBt…,en,4,OGFStandards,,,EGIPolicy,#rdaplenary,#rdaplenary,http://go.egi.eu/CF2014,,,
449232620455751681,https://twitter.com/amir_at_ands/status/449232620455751681,2014-03-27 17:12:57+00:00,@chrisftaylor nice to meet u #RDAPlenary,en,0,amir_at_ands,chrisftaylor,,chrisftaylor,#rdaplenary,#rdaplenary,,,,
449233023134085120,https://twitter.com/Science_Open/status/449233023134085120,2014-03-27 17:14:33+00:00,RT @skreilly: Think libraries aren't active in research data? Think again! #rdaplenary http://t.co/58XRVvpA8n,en,9,Science_Open,,,skreilly,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjvTYdzIYAA58if.jpg,,
449234182922076161,https://twitter.com/jcftang/status/449234182922076161,2014-03-27 17:19:10+00:00,minute madness at #rdaplenary,sk,0,jcftang,,,,#rdaplenary,#rdaplenary,,,,
449234271145037824,https://twitter.com/kevingashley/status/449234271145037824,2014-03-27 17:19:31+00:00,#rdaplenary @HermanStehouwer is doing a sterling job of shepherding cats trying to get the WG reporting underway,en,3,kevingashley,,,HermanStehouwer,#rdaplenary,#rdaplenary,,,,
449234399054544896,https://twitter.com/rwwh/status/449234399054544896,2014-03-27 17:20:01+00:00,"@myrmoteras with e.g. pharmaceutical industries, if IP is not arranged properly, promising drugs can be lost. $$$=essential. #RDAPlenary",en,0,rwwh,myrmoteras,4.49233E+17,myrmoteras,#rdaplenary,#rdaplenary,,,,
449234546316550144,https://twitter.com/vtenhunen/status/449234546316550144,2014-03-27 17:20:36+00:00,"Efficient instructions for reporting at #RDAPlenary Reportback session, just before ""drinking time"". http://t.co/rqCzXJNJp6",en,0,vtenhunen,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwAcGDIYAAP5_T.jpg,,
449234985808326656,https://twitter.com/atreloar/status/449234985808326656,2014-03-27 17:22:21+00:00,RT @kevingashley: #rdaplenary @HermanStehouwer is doing a sterling job of shepherding cats trying to get the WG reporting underway,en,3,atreloar,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449235192314888192,https://twitter.com/TAC_NISO/status/449235192314888192,2014-03-27 17:23:10+00:00,"In back of the main #RDAPlenary room, there is ""social media corner"" in back, with comfy couches and power. What every tweeter needs",en,4,TAC_NISO,,,,#rdaplenary,#rdaplenary,,,,
449235212502069248,https://twitter.com/atreloar/status/449235212502069248,2014-03-27 17:23:15+00:00,"RT @natalieharrower: Our P3 #RDAPlenary conference organising committee chair, @atreloar, looking *very* happy about his Mac. http://t.co/r…",en,2,atreloar,,,natalieharrower,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/Bju5eriCcAA-ZnA.jpg,,
449235521991344128,https://twitter.com/atreloar/status/449235521991344128,2014-03-27 17:24:29+00:00,"Under threat of the “Alarm of Death”, @HermanStehouwer is keeping the average time under a minute. Great atmosphere in room! #RDAPlenary",en,0,atreloar,,,HermanStehouwer,#rdaplenary,#rdaplenary,,,,
449235647120035840,https://twitter.com/TAC_NISO/status/449235647120035840,2014-03-27 17:24:59+00:00,@chrdebru it was during the data publishing data services WG. #RDAPlenary,en,0,TAC_NISO,chrdebru,4.49194E+17,chrdebru,#rdaplenary,#rdaplenary,,,,
449235770403201024,https://twitter.com/tfjtolson/status/449235770403201024,2014-03-27 17:25:28+00:00,"RT @natalieharrower: Our P3 #RDAPlenary conference organising committee chair, @atreloar, looking *very* happy about his Mac. http://t.co/r…",en,2,tfjtolson,,,natalieharrower,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/Bju5eriCcAA-ZnA.jpg,,
449235853513334784,https://twitter.com/atreloar/status/449235853513334784,2014-03-27 17:25:48+00:00,Daan Broeder proves to be a counter-example to my previous tweet… Bad Daan… #RDAPlenary,nl,0,atreloar,,,,#rdaplenary,#rdaplenary,,,,
449236011927998464,https://twitter.com/DrFionaLM/status/449236011927998464,2014-03-27 17:26:26+00:00,Mind reeling w these 60 sec presentations - actually quite exciting end to the day! Now @klenhert1 stepping in to breach #RDAPlenary,en,0,DrFionaLM,,,,#rdaplenary,#rdaplenary,,,,
449236218778492928,https://twitter.com/kevingashley/status/449236218778492928,2014-03-27 17:27:15+00:00,It's been great following the #cw14 tweets from @SoftwareSaved during #rdaplenary. Sustainability of software &amp; data are intertwined,en,5,kevingashley,,,SoftwareSaved,#rdaplenary,#rdaplenary,,,,
449236320679133184,https://twitter.com/DrFionaLM/status/449236320679133184,2014-03-27 17:27:39+00:00,..... And @klehnert1 on again 'internet of samples' IG/WG fascinating subject #RDAPlenary,en,0,DrFionaLM,,,klehnert1,#rdaplenary,#rdaplenary,,,,
449236450962604032,https://twitter.com/SoftwareSaved/status/449236450962604032,2014-03-27 17:28:11+00:00,RT @kevingashley: It's been great following the #cw14 tweets from @SoftwareSaved during #rdaplenary. Sustainability of software &amp; data are …,en,5,SoftwareSaved,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449236997140656129,https://twitter.com/laurencedata/status/449236997140656129,2014-03-27 17:30:21+00:00,"""They love the way I do it...there's really nothing to it"" #biginjapan MT ""@kevingashley #rdaplenary jobs aplenty for librarians in Japan""",en,0,laurencedata,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449237070545158145,https://twitter.com/TAC_NISO/status/449237070545158145,2014-03-27 17:30:38+00:00,Wrap up summary session for Day1 of #RDAPlenary http://t.co/h4PhVB0EA6,en,0,TAC_NISO,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwCvD8IQAAIZcj.jpg,,
449237074991120384,https://twitter.com/DrFionaLM/status/449237074991120384,2014-03-27 17:30:39+00:00,Updating presenters being urged to run to the stage to save time #RDAPlenary,en,0,DrFionaLM,,,,#rdaplenary,#rdaplenary,,,,
449237371239014400,https://twitter.com/hlapp/status/449237371239014400,2014-03-27 17:31:50+00:00,RT @kevingashley: It's been great following the #cw14 tweets from @SoftwareSaved during #rdaplenary. Sustainability of software &amp; data are …,en,5,hlapp,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449237691264405505,https://twitter.com/kevingashley/status/449237691264405505,2014-03-27 17:33:06+00:00,#rdaplenary @apadirector reports on ad-hoc BoF on active data management plans. Moving to machine-actionable DMPs.,en,0,kevingashley,,,apadirector,#rdaplenary,#rdaplenary,,,,
449237807794753536,https://twitter.com/laurencedata/status/449237807794753536,2014-03-27 17:33:34+00:00,Catching up on @resdatall via their twitterwall.#rdaplenary https://t.co/z34fWdLHd9,en,2,laurencedata,,,resdatall,#rdaplenary,#rdaplenary,https://rd-alliance.org/twitterwall,,,
449237935679086592,https://twitter.com/josephttennis/status/449237935679086592,2014-03-27 17:34:04+00:00,"Much metadata at #RDAPlenary.  We are orthogonal, integral, and fun!",en,0,josephttennis,,,,#rdaplenary,#rdaplenary,,,,
449237994864910336,https://twitter.com/dri_ireland/status/449237994864910336,2014-03-27 17:34:19+00:00,"RT @TAC_NISO: In back of the main #RDAPlenary room, there is ""social media corner"" in back, with comfy couches and power. What every tweete…",en,4,dri_ireland,,,TAC_NISO,#rdaplenary,#rdaplenary,,,,
449238004914483200,https://twitter.com/atreloar/status/449238004914483200,2014-03-27 17:34:21+00:00,#RDAPlenary events require much more work from participants than normal conferences. +ve: Lots gets done. -ve: lots of end of day fatigue,en,0,atreloar,,,,#rdaplenary,#rdaplenary,,,,
449238027320459264,https://twitter.com/DrFionaLM/status/449238027320459264,2014-03-27 17:34:26+00:00,Now @jtedds updating on Publishing Data workflows WG #rdaplenary http://t.co/M1P9pmOPZb,en,1,DrFionaLM,,,jtedds,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwDmv7IYAA2wJ7.jpg,,
449238076922298370,https://twitter.com/dri_ireland/status/449238076922298370,2014-03-27 17:34:38+00:00,RT @laurencedata: Catching up on @resdatall via their twitterwall.#rdaplenary https://t.co/z34fWdLHd9,en,2,dri_ireland,,,laurencedata,#rdaplenary,#rdaplenary,https://rd-alliance.org/twitterwall,,,
449238160367964160,https://twitter.com/AGreenSpace/status/449238160367964160,2014-03-27 17:34:58+00:00,RT @philarcher1: Quick note to #RDAPlenary - the @w3c CSV work I talked about after Tony Hey's keynote this morning is at http://t.co/11uF3…,en,2,AGreenSpace,,,philarcher1,#rdaplenary,#rdaplenary,http://www.w3.org/2013/05/odbp-charter,,,
449238168806883328,https://twitter.com/resdatall/status/449238168806883328,2014-03-27 17:35:00+00:00,RT @kevingashley: #rdaplenary @HermanStehouwer is doing a sterling job of shepherding cats trying to get the WG reporting underway,en,3,resdatall,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449238191300956161,https://twitter.com/laurencedata/status/449238191300956161,2014-03-27 17:35:05+00:00,".@resdatall events are always a periodic and useful test of my ability to spell ""Plenary"". One I periodically and usually fail. #RDAPlenary",en,0,laurencedata,,,resdatall,#rdaplenary,#rdaplenary,,,,
449238231264276480,https://twitter.com/atreloar/status/449238231264276480,2014-03-27 17:35:15+00:00,Excellent! RT @laurencedata: Catching up on @resdatall via their twitterwall.#rdaplenary http://t.co/rw9EfFCNyE,en,0,atreloar,,,laurencedata,#rdaplenary,#rdaplenary,http://bit.ly/1heF9lC,,,
449238261941411840,https://twitter.com/atreloar/status/449238261941411840,2014-03-27 17:35:22+00:00,RT @laurencedata: Catching up on @resdatall via their twitterwall.#rdaplenary https://t.co/z34fWdLHd9,en,2,atreloar,,,laurencedata,#rdaplenary,#rdaplenary,https://rd-alliance.org/twitterwall,,,
449238308523356160,https://twitter.com/jtedds/status/449238308523356160,2014-03-27 17:35:33+00:00,RT @DrFionaLM: Now @jtedds updating on Publishing Data workflows WG #rdaplenary http://t.co/M1P9pmOPZb,en,1,jtedds,,,DrFionaLM,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwDmv7IYAA2wJ7.jpg,,
449238378899570688,https://twitter.com/DrFionaLM/status/449238378899570688,2014-03-27 17:35:50+00:00,"Data Publication Services update by Hylke Koers, was a good session #RDAPlenary",en,0,DrFionaLM,,,,#rdaplenary,#rdaplenary,,,,
449238685264138240,https://twitter.com/rwwh/status/449238685264138240,2014-03-27 17:37:03+00:00,"One minute is too quick too tweet, I am afraid to miss a report. #RDAPlenary",en,0,rwwh,,,,#rdaplenary,#rdaplenary,,,,
449238767027908608,https://twitter.com/myrmoteras/status/449238767027908608,2014-03-27 17:37:23+00:00,Who will pay for public access to research data? #RDAPlenary @proibiosphere,en,0,myrmoteras,,,proibiosphere,#rdaplenary,#rdaplenary,,,,
449239037271109632,https://twitter.com/MokraneMustapha/status/449239037271109632,2014-03-27 17:38:27+00:00,"Publishing Data suite of WGs : Workflows, Bibliometrics, Services and Cost recovery report at #RDAPlenary http://t.co/HlfCT8JGCk",en,0,MokraneMustapha,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwEhgLIAAAJRWJ.jpg,,
449239149200306176,https://twitter.com/DrFionaLM/status/449239149200306176,2014-03-27 17:38:54+00:00,Final publishing data update by @sorcha_ni We need to work on that survey! (Guinea pigs sought) #RDAPlenary,en,0,DrFionaLM,,,sorcha_ni,#rdaplenary,#rdaplenary,,,,
449239255098081281,https://twitter.com/rwwh/status/449239255098081281,2014-03-27 17:39:19+00:00,"Working groups reporting serious progress. Clearly they are the true core of the RDA ""getting things done"". #RDAPlenary",en,2,rwwh,,,,#rdaplenary,#rdaplenary,,,,
449239492374056960,https://twitter.com/myrmoteras/status/449239492374056960,2014-03-27 17:40:16+00:00,Bibliometric data and enabling mechanisms: police state or understanding and measuring science #RDAPlenary @proibiosphere,en,0,myrmoteras,,,proibiosphere,#rdaplenary,#rdaplenary,,,,
449239748142706688,https://twitter.com/resdatall/status/449239748142706688,2014-03-27 17:41:17+00:00,"RT @rwwh: Working groups reporting serious progress. Clearly they are the true core of the RDA ""getting things done"". #RDAPlenary",en,2,resdatall,,,rwwh,#rdaplenary,#rdaplenary,,,,
449239753120960512,https://twitter.com/MokraneMustapha/status/449239753120960512,2014-03-27 17:41:18+00:00,Data Seal of Approval and @ICSU_WDS partnership on Certification of repositories Working Group report to #RDAPlenary http://t.co/2YVszIpbZg,en,0,MokraneMustapha,,,ICSU_WDS,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwFLIFIgAAYRCD.jpg,,
449239893953486848,https://twitter.com/rwwh/status/449239893953486848,2014-03-27 17:41:51+00:00,"Provoking statement from metadata IG claiming that they are the most important in RDA. But they have work plan, so show us! #RDAPlenary",en,0,rwwh,,,,#rdaplenary,#rdaplenary,,,,
449240191010873344,https://twitter.com/myrmoteras/status/449240191010873344,2014-03-27 17:43:02+00:00,"The resurfacing of holistic, holismus #RDAPlenary",en,0,myrmoteras,,,,#rdaplenary,#rdaplenary,,,,
449240411341881344,https://twitter.com/natalieharrower/status/449240411341881344,2014-03-27 17:43:55+00:00,If you want to look back on conference tweets and pics see this: http://t.co/lvAColV0AN  #RDAPlenary,en,0,natalieharrower,,,,#rdaplenary,#rdaplenary,http://storify.com/dri_ireland/research-data-alliance-p3-day-1,,,
449240554942238720,https://twitter.com/myrmoteras/status/449240554942238720,2014-03-27 17:44:29+00:00,Users (scientists?) want data analyses not data management #RDAPlenary,en,0,myrmoteras,,,,#rdaplenary,#rdaplenary,,,,
449240933239111680,https://twitter.com/myrmoteras/status/449240933239111680,2014-03-27 17:45:59+00:00,One more day gone: the bar is open again #RDAPlenary,en,0,myrmoteras,,,,#rdaplenary,#rdaplenary,,,,
449241562925780993,https://twitter.com/Eudat_eu/status/449241562925780993,2014-03-27 17:48:29+00:00,RT @EGIPolicy: Early bird reg' for the European Grid Community Forum #EGICF14 in Helsinki ends next Monday- register at http://t.co/PY2vSBt…,en,4,Eudat_eu,,,EGIPolicy,#rdaplenary,#rdaplenary,http://go.egi.eu/CF2014,,,
449244653637107712,https://twitter.com/chrdebru/status/449244653637107712,2014-03-27 18:00:46+00:00,@natalieharrower @dri_ireland also contact us for any corrections or comments! #RDAPlenary,en,0,chrdebru,natalieharrower,4.4924E+17,natalieharrower,#rdaplenary,#rdaplenary,,,,
449244958814638080,https://twitter.com/fotis_sp/status/449244958814638080,2014-03-27 18:01:59+00:00,RT @AnniHellman1: Researchers problem: too much data being created to be affordable to be analysed elsewhere or to be possible to analyse h…,en,4,fotis_sp,,,AnniHellman1,#rdaplenary,#rdaplenary,,,,
449245392992215040,https://twitter.com/ScholarlyComm/status/449245392992215040,2014-03-27 18:03:42+00:00,RT @rob_cartolano: #rdaplenary Prof. Ian Chubb Major Australian agencies now require research output must be Open Access http://t.co/Y8LEFR…,en,3,ScholarlyComm,,,rob_cartolano,#rdaplenary,#rdaplenary,http://www.arc.gov.au/applicants/open_access.htm,,,
449245777466888192,https://twitter.com/npch/status/449245777466888192,2014-03-27 18:05:14+00:00,RT @kevingashley: It's been great following the #cw14 tweets from @SoftwareSaved during #rdaplenary. Sustainability of software &amp; data are …,en,5,npch,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449247559778062336,https://twitter.com/HughShanahan/status/449247559778062336,2014-03-27 18:12:19+00:00,The main reason I'm here... #RDAPlenary http://t.co/yYo8C1TNzG,en,0,HughShanahan,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwMRm9IMAAP9q4.jpg,,
449247974422740993,https://twitter.com/myrmoteras/status/449247974422740993,2014-03-27 18:13:58+00:00,@Pensoft @plazi_ch say never ney to a beer after a day of hard work on biodiversity issues at  #RDAPlenary http://t.co/sjJONBQwEH,en,0,myrmoteras,Pensoft,,Pensoft,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwMpkqIYAAJfLp.jpg,,
449248599076261888,https://twitter.com/lluisanglada/status/449248599076261888,2014-03-27 18:16:27+00:00,RT @skreilly: Think libraries aren't active in research data? Think again! #rdaplenary http://t.co/58XRVvpA8n,en,9,lluisanglada,,,skreilly,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjvTYdzIYAA58if.jpg,,
449248924063498243,https://twitter.com/chrisftaylor/status/449248924063498243,2014-03-27 18:17:44+00:00,"""@DistribEcology: Talkin' data citation at a meeting this morning @NEONInc progress good. http://t.co/UswGEMOfIH"" Us too @ #RDAPlenary :)",en,0,chrisftaylor,,,DistribEcology,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/Bjv_McJCYAAu1rP.jpg,53.357151,-6.2566065
449250949123407872,https://twitter.com/EarthCube/status/449250949123407872,2014-03-27 18:25:47+00:00,RT @bplale: MT @skreilly: Think libraries aren't active in research data? Think again! #rdaplenary http://t.co/0XuDHQJHH0 @SEADdatanet,en,4,EarthCube,,,bplale,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjvTYdzIYAA58if.jpg,,
449252313467584512,https://twitter.com/sigdl/status/449252313467584512,2014-03-27 18:31:12+00:00,#rdap14 is proof too! MT @skreilly: Think libraries aren't active in research data? Think again! #rdaplenary http://t.co/SkjbiqB1kQ,en,2,sigdl,,,skreilly,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjvTYdzIYAA58if.jpg,,
449252606771085312,https://twitter.com/shefw/status/449252606771085312,2014-03-27 18:32:22+00:00,RT @sigdl: #rdap14 is proof too! MT @skreilly: Think libraries aren't active in research data? Think again! #rdaplenary http://t.co/SkjbiqB…,en,2,shefw,,,sigdl,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjvTYdzIYAA58if.jpg,,
449253289838653440,https://twitter.com/EarthCube/status/449253289838653440,2014-03-27 18:35:05+00:00,RT @sigdl: #rdap14 is proof too! MT @skreilly: Think libraries aren't active in research data? Think again! #rdaplenary http://t.co/SkjbiqB…,en,2,EarthCube,,,sigdl,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjvTYdzIYAA58if.jpg,,
449255430834094082,https://twitter.com/philarcher1/status/449255430834094082,2014-03-27 18:43:36+00:00,Agh sorry #RDAPlenary. The CSV stuff really *is* at http://t.co/E6PotZUh2k cc @kevingashley,en,1,philarcher1,,,kevingashley,#rdaplenary,#rdaplenary,http://w3.org/TR/csvw-ucr,,,
449255934423216128,https://twitter.com/chrisftaylor/status/449255934423216128,2014-03-27 18:45:36+00:00,Open science framework (https://t.co/WYNECiVsCr) issues badges for open science :)  #openbadges #openaccess #opendata #RDAPlenary #rdap14,en,0,chrisftaylor,,,,#rdaplenary,#rdaplenary,https://osf.io/tvyxz/wiki/view/,,53.3619421,-6.2540037
449256326934171648,https://twitter.com/rwwh/status/449256326934171648,2014-03-27 18:47:09+00:00,#rdaplenary table25 at the dinner http://t.co/KfcvHFUlNY,en,0,rwwh,,,,#rdaplenary,#rdaplenary,http://360.io/FKgk6y,,53.36101201,-6.25283169
449256608208785408,https://twitter.com/DNADigest/status/449256608208785408,2014-03-27 18:48:16+00:00,"RT @mwittin: SciDataCon 2014 in New Delhi, call for papers http://t.co/gHUgv0QW4R #RDAPlenary",en,5,DNADigest,,,mwittin,#rdaplenary,#rdaplenary,http://www.scidatacon2014.org/submissions,,,
449257667044048896,https://twitter.com/natalieharrower/status/449257667044048896,2014-03-27 18:52:29+00:00,He's awake! We're not in Washington anymore.  #RDAPlenary http://t.co/Ihr7NOIXWB,en,0,natalieharrower,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwVd76IQAAltdi.jpg,,
449258979139784704,https://twitter.com/mfenner/status/449258979139784704,2014-03-27 18:57:42+00:00,RT @kevingashley: It's been great following the #cw14 tweets from @SoftwareSaved during #rdaplenary. Sustainability of software &amp; data are …,en,5,mfenner,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449259363035648000,https://twitter.com/HermanStehouwer/status/449259363035648000,2014-03-27 18:59:13+00:00,"@resdatall secretary general, @CODATANews secretary general, and @ICSU_WDS Executive Directory #RDAPlenary http://t.co/BM41osXf1W",en,0,HermanStehouwer,resdatall,,resdatall,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwXAqpCEAAtB4D.jpg,,
449259979225047040,https://twitter.com/biosharing/status/449259979225047040,2014-03-27 19:01:40+00:00,"#RDAPlenary: finally at dinner with colleagues, here with @ELIXIREurope IG proponents http://t.co/zpZCZV2RMB",en,1,biosharing,,,ELIXIREurope,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwXkhzCcAAKF7U.jpg,,
449260443941748736,https://twitter.com/Bahareh360/status/449260443941748736,2014-03-27 19:03:31+00:00,"Everyone is getting ready for dinner at the #RDAPlenary this evening, mmm what's the entertainment gonna look like?! http://t.co/K17YnA6cbO",en,0,Bahareh360,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwX_kpIAAAmeND.jpg,,
449260812696174592,https://twitter.com/biosharing/status/449260812696174592,2014-03-27 19:04:59+00:00,#RDAPlenary: and here with @pkdoorn Peter Doorn one of RDA P4 organiser - look forward to the Amsterdam event in Sep! http://t.co/S7WS0zogmW,en,0,biosharing,,,pkdoorn,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwYVCgCIAEpRHe.jpg,,
449261037737349120,https://twitter.com/biosharing/status/449261037737349120,2014-03-27 19:05:52+00:00,"#RDAPlenary: other colleagues @rwwh and @mercecrosas at the tables; great dinner, well done RDA organisers! http://t.co/vcFO8AhbNd",en,2,biosharing,,,rwwh,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwYiI2CUAAxbAx.jpg,,
449261071078281216,https://twitter.com/natalieharrower/status/449261071078281216,2014-03-27 19:06:00+00:00,#RDAPlenary http://t.co/00XDwqzaTw,en,0,natalieharrower,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwYkE4IUAEmPZX.jpg,,
449261508531212289,https://twitter.com/biosharing/status/449261508531212289,2014-03-27 19:07:45+00:00,#RDAPlenary: lots 2 talk with @mercecrosas implementation of ISA format (@isatools) as configuration for @thedataorg http://t.co/5c0PxIF15m,en,1,biosharing,,,mercecrosas,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwY9ifCAAAC7QW.jpg,,
449261728430178304,https://twitter.com/biosharing/status/449261728430178304,2014-03-27 19:08:37+00:00,#RDAPlenary: and finally in Dublin is all about Big Eat....uhh not Big Data? http://t.co/PWOsN7902U,en,0,biosharing,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwZKV2CcAA3hxp.jpg,,
449262905251614720,https://twitter.com/annettestr/status/449262905251614720,2014-03-27 19:13:18+00:00,RT @kevingashley: It's been great following the #cw14 tweets from @SoftwareSaved during #rdaplenary. Sustainability of software &amp; data are …,en,5,annettestr,,,kevingashley,#rdaplenary,#rdaplenary,,,,
449264172455690240,https://twitter.com/ELIXIREurope/status/449264172455690240,2014-03-27 19:18:20+00:00,"RT @biosharing: #RDAPlenary: finally at dinner with colleagues, here with @ELIXIREurope IG proponents http://t.co/zpZCZV2RMB",en,1,ELIXIREurope,,,biosharing,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwXkhzCcAAKF7U.jpg,,
449267009067700224,https://twitter.com/natalieharrower/status/449267009067700224,2014-03-27 19:29:36+00:00,It's @asmeaton checking out twitter stream http://t.co/EEImYmKPUK #RDAPlenary,en,0,natalieharrower,,,asmeaton,#rdaplenary,#rdaplenary,http://twitter.com/natalieharrower/status/449266257138057216/photo/1,,,
449267417810997248,https://twitter.com/SandriCollins/status/449267417810997248,2014-03-27 19:31:14+00:00,#RDAPlenary The boys enjoying their RDA dinner! @asmeaton @atreloar http://t.co/QpWAcmxSan,en,0,SandriCollins,SandriCollins,4.49267E+17,asmeaton,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjweVflIgAA11ov.jpg,,
449267822427127809,https://twitter.com/natalieharrower/status/449267822427127809,2014-03-27 19:32:50+00:00,Paparazzi #RDAPlenary http://t.co/nZYlvpPl5O,es,0,natalieharrower,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwetDMIgAAnYOk.jpg,,
449269006944731136,https://twitter.com/mercecrosas/status/449269006944731136,2014-03-27 19:37:32+00:00,RT @biosharing: #RDAPlenary: lots 2 talk with @mercecrosas implementation of ISA format (@isatools) as configuration for @thedataorg http:/…,en,1,mercecrosas,,,biosharing,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjwY9ifCAAAC7QW.jpg,,
449272658619031552,https://twitter.com/DNADigest/status/449272658619031552,2014-03-27 19:52:03+00:00,RT @simonhodson99: #scidatacon2014 Call for Proposals (oral presentations and sessions) http://t.co/WqbBVeFxQy deadline 26 May #rdaplenary …,en,1,DNADigest,,,simonhodson99,#rdaplenary3,#rdaplenary,http://www.scidatacon2014.org/submissions,,,
449274564208766976,https://twitter.com/natalieharrower/status/449274564208766976,2014-03-27 19:59:37+00:00,Hilary the wunderkind  #RDAPlenary http://t.co/kyBnfiBs65,en,0,natalieharrower,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/Bjwk1erIAAAaiVu.jpg,,
449276950620962816,https://twitter.com/natalieharrower/status/449276950620962816,2014-03-27 20:09:06+00:00,#rdaplenary https://t.co/vBx1D3LYZU,in,0,natalieharrower,,,,#rdaplenary,#rdaplenary,https://vine.co/v/MOpBrKWMqDu,,,
449278614203543552,https://twitter.com/natalieharrower/status/449278614203543552,2014-03-27 20:15:43+00:00,Irish dancers #RDAPlenary https://t.co/6orvUOvlez,en,1,natalieharrower,,,,#rdaplenary,#rdaplenary,https://vine.co/v/MOpzVneg320,,,
449278783716360192,https://twitter.com/SandriCollins/status/449278783716360192,2014-03-27 20:16:23+00:00,The craic is mighty as we say #RDAPlenary http://t.co/hSw7wPRwCR,en,0,SandriCollins,,,,#rdaplenary,#rdaplenary,,https://pbs.twimg.com/media/BjworFxIgAAv6Q2.jpg,,
449279558903418880,https://twitter.com/natalieharrower/status/449279558903418880,2014-03-27 20:19:28+00:00,Irish musicians! #RDAplenary https://t.co/QEQHg7vrkv,en,0,natalieharrower,,,,#rdaplenary,#rdaplenary,https://vine.co/v/MOpWOXen3tH,,,
